athlete_id,name,sport,era,grand_slams,masters_titles,career_wins,career_matches,weeks_at_no1,yearend_no1_count,years_in_top5,finals_won,finals_played,h2h_top10_wins,h2h_top10_total,hard_win_pct,clay_win_pct,grass_win_pct,clay_win_rate_std,grass_win_rate_std,career_win_rate,finals_win_rate,h2h_top10,surface_versatility,grand_slam_normalized,weeks_no1_normalized,masters_titles_normalized,career_win_rate_normalized,yearend_no1_normalized,finals_win_rate_normalized,h2h_top10_normalized,surface_versatility_normalized,longevity_normalized,composite_score
atp_100005,Richard Gonzalez,tennis,Open Era,0.0,0,154,245,0.0,0,0,9,17,0,2,0.6923,0.5714,0.6552,0.2643,0.0397,0.6285714285714286,0.5294117647058824,0.0,83.92000967804292,0.0,0.0,0.0,62.54433723574343,0.0,52.94117647058824,0.0,84.71187685131835,0.0,15.04
atp_100011,Torben Ulrich,tennis,Open Era,0.0,0,83,221,0.0,0,0,1,2,0,3,0.3898,0.2449,0.5217,0.2044,0.2866,0.3755656108597285,0.5,0.0,64.05442957410474,0.0,0.0,0.0,15.996561695012376,0.0,50.0,0.0,64.65884561596667,0.0,8.98
atp_100016,Ken Rosewall,tennis,Open Era,9.333333333333334,1,543,738,0.0,0,2,40,69,10,31,0.7349,0.777,0.7803,0.203,0.1635,0.7357723577235772,0.5797101449275363,0.3225806451612903,93.42808799662194,36.36363636363637,0.0,2.5,82.26706469341039,0.0,57.971014492753625,45.483870967741936,94.30967316600224,10.0,31.15
atp_100022,Roy Emerson,tennis,Open Era,0.0,0,275,449,0.0,0,0,6,22,2,5,0.5536,0.6449,0.6667,0.3211,0.3599,0.6124721603563474,0.2727272727272727,0.4,84.42146998590466,0.0,0.0,0.0,59.58240881044712,0.0,27.27272727272727,56.400000000000006,85.21806892646683,0.0,15.8
atp_100025,Barry Phillips Moore,tennis,Open Era,0.0,0,226,459,0.0,0,0,1,2,1,19,0.3387,0.5476,0.5165,0.2029,0.2884,0.4923747276688453,0.5,0.05263157894736842,70.73783664873743,0.0,0.0,0.0,37.48699460093668,0.0,50.0,7.421052631578946,71.40531715744514,0.0,11.9
atp_100026,Andres Gimeno,tennis,Open Era,2.3333333333333335,0,254,387,0.0,0,0,12,25,0,0,0.6381,0.6835,0.6957,0.0945,0.0845,0.6563307493540051,0.48,0.0,92.11959285982645,9.090909090909092,0.0,0.0,67.65147131130415,0.0,48.0,0.0,92.98883110087353,0.0,18.25
atp_100029,Rod Laver,tennis,Open Era,11.666666666666668,2,580,727,0.0,0,3,72,99,16,36,0.8137,0.7515,0.8491,0.2747,0.1973,0.797799174690509,0.7272727272727273,0.4444444444444444,87.17197864749679,45.45454545454546,0.0,5.0,93.67870091504352,0.0,72.72727272727273,62.66666666666666,87.99453132099202,15.0,36.9
atp_100030,Fred Stolle,tennis,Open Era,0.0,0,177,345,0.0,0,0,6,13,0,4,0.4348,0.5281,0.7027,0.2067,0.3632,0.5130434782608696,0.46153846153846156,0.0,64.6932135631788,0.0,0.0,0.0,41.28961215323815,0.0,46.15384615384615,0.0,65.30365715524839,0.0,11.28
atp_100035,Ion Tiriac,tennis,Open Era,0.0,0,260,468,0.0,0,0,8,15,1,11,0.4026,0.6402,0.4634,0.3192,0.2634,0.5555555555555556,0.5333333333333333,0.09090909090909091,67.95445292986263,0.0,0.0,0.0,49.11094468061166,0.0,53.333333333333336,12.818181818181817,68.59566949739514,0.0,13.4
atp_100037,Nikola Pilic,tennis,Open Era,0.0,0,311,565,0.0,0,0,6,16,1,13,0.5106,0.5436,0.6337,0.2101,0.2228,0.5504424778761062,0.375,0.07692307692307693,83.45684895522947,0.0,0.0,0.0,48.17024539433464,0.0,37.5,10.846153846153847,84.24434575517257,0.0,13.04
atp_100038,Jaime Pinto Bravo,tennis,Open Era,0.0,0,100,234,0.0,0,0,0,0,0,5,0.32,0.4522,0.3182,0.1943,0.2528,0.42735042735042733,0.0,0.0,80.04751912886074,0.0,0.0,0.0,25.523884174109373,0.0,0.0,0.0,80.80284557535981,0.0,7.4
atp_100040,Bob Hewitt,tennis,Open Era,0.0,0,299,480,0.0,0,0,11,20,0,19,0.6087,0.6375,0.6629,0.3547,0.3699,0.6229166666666667,0.55,0.0,92.95949793636964,0.0,0.0,0.0,61.50397938840306,0.0,55.00000000000001,0.0,93.8366615013214,0.0,15.63
atp_100047,Bob Carmichael,tennis,Open Era,0.0,0,216,474,0.0,0,0,1,5,0,15,0.4823,0.4797,0.4902,0.1894,0.1499,0.45569620253164556,0.2,0.0,98.58025779614178,0.0,0.0,0.0,30.73891358567359,0.0,20.0,0.0,99.51045871462689,0.0,10.44
atp_100049,Jim Mcmanus,tennis,Open Era,0.0,0,132,354,0.0,0,0,0,1,1,6,0.4333,0.2784,0.4483,0.2166,0.2523,0.3728813559322034,0.0,0.16666666666666666,75.57919031936049,0.0,0.0,0.0,15.502714964567165,0.0,0.0,23.5,76.2923537237291,0.0,7.3
atp_100054,Jose Edison Mandarino,tennis,Open Era,0.0,0,105,221,0.0,0,0,0,0,0,5,0.4516,0.5231,0.2857,0.2081,0.3093,0.4751131221719457,0.0,0.0,68.38057333634073,0.0,0.0,0.0,34.31122044123767,0.0,0.0,0.0,69.02581076568019,0.0,7.57
atp_100055,Cliff Drysdale,tennis,Open Era,0.0,0,405,658,0.0,0,0,8,26,4,35,0.625,0.6779,0.6591,0.2141,0.1296,0.6155015197568389,0.3076923076923077,0.11428571428571428,93.0377862016769,0.0,0.0,0.0,60.13974754155471,0.0,30.76923076923077,16.114285714285714,93.9156884927988,0.0,14.61
atp_100056,Harald Elschenbroich,tennis,Open Era,0.0,0,122,234,0.0,0,0,0,4,0,3,0.5,0.5435,0.375,0.1711,0.2638,0.5213675213675214,0.0,0.0,77.28957049249352,0.0,0.0,0.0,42.82106187887772,0.0,0.0,0.0,78.01887300263822,0.0,8.96
atp_100057,Pierre Barthes,tennis,Open Era,0.0,0,189,382,0.0,0,0,0,6,3,5,0.4225,0.5515,0.5238,0.24,0.2511,0.49476439790575916,0.0,0.6,82.36893733619749,0.0,0.0,0.0,37.92664391339234,0.0,0.0,84.6,83.14616862852398,0.0,13.01
atp_100058,Roger Taylor,tennis,Open Era,0.0,0,380,682,0.0,0,0,9,19,3,19,0.5479,0.5562,0.6025,0.2129,0.2785,0.5571847507331378,0.47368421052631576,0.15789473684210525,92.3613929588942,0.0,0.0,0.0,49.410682497409816,0.0,47.368421052631575,22.26315789473684,93.23291281980381,0.0,14.96
atp_100060,Marty Riessen,tennis,Open Era,0.0,1,534,851,0.0,0,0,15,36,9,46,0.605,0.6649,0.6489,0.1766,0.2152,0.627497062279671,0.4166666666666667,0.1956521739130435,91.94792370272499,0.0,0.0,2.5,62.34667632245073,0.0,41.66666666666667,27.586956521739133,92.81554207777474,0.0,16.45
atp_100061,Tom Edlefsen,tennis,Open Era,0.0,0,109,256,0.0,0,0,2,2,0,4,0.4369,0.459,0.4848,0.2071,0.3104,0.42578125,1.0,0.0,93.77575523395848,0.0,0.0,0.0,25.235188381451668,0.0,100.0,0.0,94.66062098294698,0.0,15.2
atp_100062,Francois Jauffret,tennis,Open Era,0.0,0,224,371,0.0,0,0,2,6,5,9,0.4815,0.6291,0.4091,0.2227,0.3101,0.6037735849056604,0.3333333333333333,0.5555555555555556,70.89021614674706,0.0,0.0,0.0,57.98205297173641,0.0,33.33333333333333,78.33333333333333,71.55913450469737,0.0,16.34
atp_100064,Juan Gisbert,tennis,Open Era,0.0,0,224,395,0.0,0,0,2,11,2,17,0.5333,0.5677,0.6154,0.2136,0.0839,0.5670886075949367,0.18181818181818182,0.11764705882352941,89.29580185446439,0.0,0.0,0.0,51.232784891576344,0.0,18.181818181818183,16.588235294117645,90.13839487216228,0.0,12.63
atp_100066,Frank Froehling,tennis,Open Era,0.0,0,84,202,0.0,0,0,0,0,0,2,0.45,0.4844,0.3571,0.26,0.25,0.4158415841584158,0.0,0.0,82.90300173286869,0.0,0.0,0.0,23.40649788441676,0.0,0.0,0.0,83.6852724438721,0.0,7.36
atp_100067,Frew Mcmillan,tennis,Open Era,0.0,0,203,451,0.0,0,0,2,8,1,26,0.442,0.4174,0.5211,0.1823,0.2422,0.4501108647450111,0.25,0.038461538461538464,85.9322861409727,0.0,0.0,0.0,29.71132832315731,0.0,25.0,5.423076923076923,86.74314110608304,0.0,10.2
atp_100069,Dennis Ralston,tennis,Open Era,0.0,0,157,293,0.0,0,0,6,13,0,5,0.443,0.5429,0.6575,0.2947,0.2605,0.5358361774744027,0.46153846153846156,0.0,72.13322730673394,0.0,0.0,0.0,45.48299180179583,0.0,46.15384615384615,0.0,72.81387468780262,0.0,12.15
atp_100073,Mark Cox,tennis,Open Era,0.0,0,421,701,0.0,0,0,15,28,7,33,0.599,0.5875,0.6182,0.1855,0.2033,0.6005706134094151,0.5357142857142857,0.21212121212121213,95.97315968428678,0.0,0.0,0.0,57.392773248372606,0.0,53.57142857142857,29.909090909090907,96.87876008830334,0.0,16.8
atp_100074,Arthur Ashe,tennis,Open Era,7.0,0,818,1081,0.0,0,4,49,91,31,65,0.7703,0.7137,0.7818,0.0877,0.1318,0.7567067530064755,0.5384615384615384,0.47692307692307695,90.5355280823179,27.27272727272727,0.0,0.0,86.1185553094075,0.0,53.84615384615385,67.24615384615385,91.38981912659435,20.0,29.66
atp_100075,Owen Davidson,tennis,Open Era,0.0,0,89,200,0.0,0,0,0,2,0,2,0.3571,0.3571,0.6154,0.2623,0.129,0.445,0.0,0.0,61.28195053047083,0.0,0.0,0.0,28.771036170504527,0.0,0.0,0.0,61.860205527408304,0.0,6.59
atp_100076,Milan Holecek,tennis,Open Era,0.0,0,122,285,0.0,0,0,1,2,1,7,0.4471,0.4488,0.4595,0.2395,0.2163,0.4280701754385965,0.5,0.14285714285714285,98.25469689133122,0.0,0.0,0.0,25.656302759409037,0.0,50.0,20.14285714285714,99.18182582502499,0.0,13.02
atp_100078,Clark Graebner,tennis,Open Era,0.0,0,351,515,0.0,0,0,12,31,0,1,0.6984,0.6893,0.7586,0.1819,0.1401,0.6815533980582524,0.3870967741935484,0.0,90.22263102533321,0.0,0.0,0.0,72.29191081205053,0.0,38.70967741935484,0.0,91.07396958057883,0.0,15.4
atp_100079,Bill Bowrey,tennis,Open Era,2.3333333333333335,0,124,240,0.0,0,0,3,3,0,0,0.4474,0.4932,0.6337,0.2086,0.2736,0.5166666666666667,1.0,0.0,74.79577209954988,9.090909090909092,0.0,0.0,41.95620299363931,0.0,100.0,0.0,75.50154318862211,0.0,18.27
atp_100081,Charlie Pasarell,tennis,Open Era,0.0,0,303,578,0.0,0,0,4,9,3,18,0.5,0.4957,0.6455,0.198,0.2126,0.5242214532871973,0.4444444444444444,0.16666666666666666,77.86086743120518,0.0,0.0,0.0,43.34612562487022,0.0,44.44444444444444,23.5,78.59556068538927,0.0,13.34
atp_100083,Nicola Spear,tennis,Open Era,0.0,0,116,298,0.0,0,0,0,3,1,11,0.4651,0.41,0.1429,0.1662,0.1833,0.38926174496644295,0.0,0.09090909090909091,55.257807112448056,0.0,0.0,0.0,18.516363737278272,0.0,0.0,12.818181818181817,55.77921843839292,0.0,5.84
atp_100084,Tom Okker,tennis,Open Era,0.0,2,677,962,0.0,0,2,37,68,25,67,0.687,0.7299,0.7534,0.3049,0.2171,0.7037422037422038,0.5441176470588235,0.373134328358209,91.25861499477634,0.0,0.0,5.0,76.3741866894787,0.0,54.41176470588235,52.61194029850746,92.11972906959815,10.0,20.7
atp_100086,Frantisek Pala,tennis,Open Era,0.0,0,77,200,0.0,0,0,0,2,0,7,0.3,0.4397,0.2667,0.2154,0.2739,0.385,0.0,0.0,76.16848002611691,0.0,0.0,0.0,17.732291853461458,0.0,0.0,0.0,76.88720395384722,0.0,6.39
atp_100087,John Newcombe,tennis,Open Era,11.666666666666668,2,569,797,0.7307692307692307,0,3,41,72,20,41,0.7108,0.7062,0.7788,0.2423,0.0938,0.7139272271016311,0.5694444444444444,0.4878048780487805,89.44542929622358,45.45454545454546,0.1938379922464803,5.0,78.24801783494254,0.0,56.94444444444444,68.78048780487805,90.28943419482812,15.0,34.73
atp_100088,Patricio Cornejo,tennis,Open Era,0.0,0,165,387,0.0,0,0,0,0,1,15,0.2909,0.4598,0.4107,0.1283,0.2274,0.4263565891472868,0.0,0.06666666666666667,77.44330255284918,0.0,0.0,0.0,25.34103874382641,0.0,0.0,9.4,78.17405567498191,0.0,7.69
atp_100090,Dick Crealy,tennis,Open Era,0.0,0,341,661,0.0,0,0,2,5,2,19,0.4732,0.5385,0.5588,0.1928,0.1462,0.5158850226928896,0.4,0.10526315789473684,88.3874194788729,0.0,0.0,0.0,41.812396860747924,0.0,40.0,14.842105263157892,89.2214410225353,0.0,13.08
atp_100091,Colin Dibley,tennis,Open Era,0.0,0,349,665,0.0,0,0,5,10,4,33,0.4804,0.4803,0.6178,0.2358,0.2168,0.524812030075188,0.5,0.12121212121212122,79.39683718189082,0.0,0.0,0.0,43.454779394240376,0.0,50.0,17.09090909090909,80.14602380934046,0.0,13.51
atp_100092,Alex Metreveli,tennis,Open Era,0.0,0,293,399,0.0,0,0,13,20,4,20,0.7273,0.6429,0.8175,0.2061,0.1276,0.7343358395989975,0.65,0.2,77.3304033131051,0.0,0.0,0.0,82.00277542200983,0.0,65.0,28.200000000000003,78.06009112075343,0.0,18.84
atp_100094,Jim Osborne,tennis,Open Era,0.0,0,118,239,0.0,0,0,0,3,0,1,0.4952,0.4524,0.5319,0.178,0.2689,0.49372384937238495,0.0,0.0,89.66970906119059,0.0,0.0,0.0,37.735204759902466,0.0,0.0,0.0,90.5158302582106,0.0,9.2
atp_100098,Ove Bengtson,tennis,Open Era,0.0,0,141,323,0.0,0,0,1,1,3,19,0.4643,0.3478,0.5319,0.1974,0.2509,0.43653250773993807,1.0,0.15789473684210525,75.8219598370344,0.0,0.0,0.0,27.21319480274844,0.0,100.0,22.26315789473684,76.53741400867597,0.0,15.43
atp_100099,Thomaz Koch,tennis,Open Era,0.0,0,229,403,0.0,0,0,6,13,3,20,0.5446,0.5775,0.4545,0.2132,0.2644,0.5682382133995038,0.46153846153846156,0.15,83.46744621594844,0.0,0.0,0.0,51.44428830060974,0.0,46.15384615384615,21.15,84.25504301138633,0.0,14.49
atp_100100,Tony Roche,tennis,Open Era,0.0,0,365,559,0.0,0,0,21,41,8,29,0.6098,0.7033,0.7771,0.3318,0.1854,0.6529516994633273,0.5121951219512195,0.27586206896551724,78.23207889902365,0.0,0.0,0.0,67.02979684834206,0.0,51.21951219512195,38.89655172413793,78.97027489560298,0.0,16.97
atp_100102,Joaquin Loyo Mayo,tennis,Open Era,0.0,0,114,265,0.0,0,0,0,3,0,5,0.3939,0.4466,0.5,0.1821,0.2534,0.43018867924528303,0.0,0.0,86.2266929167524,0.0,0.0,0.0,26.04606312368729,0.0,0.0,0.0,87.04032589704916,0.0,7.83
atp_100105,Allan Stone,tennis,Open Era,0.0,0,249,493,0.0,0,0,0,6,5,15,0.4537,0.5207,0.6036,0.3093,0.1171,0.5050709939148073,0.0,0.3333333333333333,80.50450889938172,0.0,0.0,0.0,39.82284188210798,0.0,0.0,47.0,81.26414749025714,0.0,11.21
atp_100106,Graham Stilwell,tennis,Open Era,0.0,0,107,290,0.0,0,0,0,1,1,14,0.3333,0.3289,0.541,0.2563,0.2774,0.3689655172413793,0.0,0.07142857142857142,68.53171641765267,0.0,0.0,0.0,14.78228259632064,0.0,0.0,10.07142857142857,69.17838002943678,0.0,6.13
atp_100109,Jun Kuki,tennis,Open Era,0.0,0,84,224,0.0,0,0,0,2,0,8,0.4,0.3548,0.3125,0.2083,0.1748,0.375,0.0,0.0,88.63924372902095,0.0,0.0,0.0,15.892501133954278,0.0,0.0,0.0,89.47564148019205,0.0,6.96
atp_100113,Jan Kodes,tennis,Open Era,7.0,0,505,797,0.0,0,1,10,31,9,50,0.5423,0.6932,0.6418,0.3024,0.3418,0.6336260978670013,0.3225806451612903,0.18,80.08219406610584,27.27272727272727,0.0,0.0,63.4742906017607,0.0,32.25806451612903,25.379999999999995,80.83784770447065,5.0,22.56
atp_100114,Ray Ruffels,tennis,Open Era,0.0,0,250,461,0.0,0,0,5,9,1,10,0.4673,0.5472,0.6375,0.1418,0.2273,0.5422993492407809,0.5555555555555556,0.1,77.89200575278824,0.0,0.0,0.0,46.67208014523217,0.0,55.55555555555556,14.100000000000001,78.62699282741858,0.0,13.98
atp_100115,Jaime Fillol,tennis,Open Era,0.0,0,542,911,0.0,0,0,8,22,13,63,0.5565,0.645,0.5545,0.1414,0.2594,0.5949506037321625,0.36363636363636365,0.20634920634920634,86.58182627706469,0.0,0.0,0.0,56.35880908359761,0.0,36.36363636363637,29.09523809523809,87.39881028712473,0.0,14.88
atp_100116,Sherwood Stewart,tennis,Open Era,0.0,0,171,406,0.0,0,0,2,3,4,36,0.4273,0.3981,0.473,0.2235,0.2351,0.4211822660098522,0.6666666666666666,0.1111111111111111,90.19864600708482,0.0,0.0,0.0,24.389071575028066,0.0,66.66666666666666,15.666666666666664,91.04975824028074,0.0,13.35
atp_100118,Ivan Molina,tennis,Open Era,0.0,0,171,380,0.0,0,0,0,2,4,22,0.2703,0.4909,0.2632,0.1472,0.2114,0.45,0.0,0.18181818181818182,66.3882482711061,0.0,0.0,0.0,29.690931530258112,0.0,0.0,25.636363636363633,67.01468616951477,0.0,8.27
atp_100119,Ilie Nastase,tennis,Open Era,4.666666666666667,7,936,1285,7.3076923076923075,1,4,66,106,39,103,0.6949,0.7782,0.7027,0.3178,0.2709,0.7284046692607004,0.6226415094339622,0.3786407766990291,88.05529069558874,18.181818181818183,1.938379922464803,17.5,80.9115642075883,12.5,62.264150943396224,53.3883495145631,88.88617828011802,20.0,30.14
atp_100120,Robert Maud,tennis,Open Era,0.0,0,127,260,0.0,0,0,3,5,1,4,0.4722,0.5405,0.5532,0.1589,0.1212,0.48846153846153845,0.6,0.25,88.68949075067334,0.0,0.0,0.0,36.7670496822088,0.0,60.0,35.25,89.52636263152048,0.0,15.01
atp_100121,Raymond Moore,tennis,Open Era,0.0,0,373,759,0.0,0,0,1,3,7,41,0.5285,0.4472,0.5323,0.1607,0.2314,0.4914361001317523,0.3333333333333333,0.17073170731707318,87.51892891305945,0.0,0.0,0.0,37.31430677775492,0.0,33.33333333333333,24.073170731707318,88.34475540083466,0.0,12.57
atp_100126,Stan Smith,tennis,Open Era,4.666666666666667,2,819,1133,0.0,0,2,52,79,12,67,0.7261,0.6958,0.7677,0.2638,0.2571,0.7228596646072374,0.6582278481012658,0.1791044776119403,90.62806817134832,18.181818181818183,0.0,5.0,79.89139939748176,0.0,65.82278481012658,25.25373134328358,91.48323242165746,10.0,25.54
atp_100127,Tom Gorman,tennis,Open Era,0.0,1,424,723,0.0,0,0,9,24,14,39,0.6048,0.5338,0.6078,0.1842,0.2097,0.5864453665283541,0.375,0.358974358974359,89.12558884932723,0.0,0.0,2.5,54.794023436120234,0.0,37.5,50.61538461538462,89.96657574124237,0.0,16.38
atp_100128,Cliff Richey,tennis,Open Era,0.0,2,490,714,0.0,0,0,23,41,4,21,0.7155,0.7156,0.6857,0.2557,0.3505,0.6862745098039216,0.5609756097560976,0.19047619047619047,95.52559566112359,0.0,0.0,5.0,73.16049656959439,0.0,56.09756097560976,26.857142857142858,96.42697286188692,0.0,19.07
atp_100130,Vladimir Zednik,tennis,Open Era,0.0,0,115,275,0.0,0,0,2,5,2,12,0.3462,0.4839,0.3667,0.1858,0.2615,0.41818181818181815,0.4,0.16666666666666666,80.71134025900623,0.0,0.0,0.0,23.837051968189815,0.0,40.0,23.5,81.47293050556806,0.0,11.25
atp_100134,Roy Barth,tennis,Open Era,0.0,0,64,202,0.0,0,0,0,1,0,2,0.3636,0.2059,0.4565,0.1358,0.2544,0.31683168316831684,0.0,0.0,67.10822238869945,0.0,0.0,0.0,5.190748186325892,0.0,0.0,0.0,67.74145394539673,0.0,4.58
atp_100135,Onny Parun,tennis,Open Era,0.0,0,398,759,0.0,0,0,6,13,2,43,0.5115,0.5088,0.6012,0.211,0.2096,0.5243741765480896,0.46153846153846156,0.046511627906976744,86.34750015151577,0.0,0.0,0.0,43.374223508674476,0.0,46.15384615384615,6.558139534883721,87.16227306594587,0.0,13.13
atp_100137,Hans Jurgen Pohmann,tennis,Open Era,0.0,0,130,261,0.0,0,0,2,4,1,20,0.5556,0.5157,0.2857,0.2236,0.2582,0.49808429118773945,0.5,0.05,62.17724908041172,0.0,0.0,0.0,38.53743479838649,0.0,50.0,7.050000000000001,62.763952092723585,0.0,11.47
atp_100139,Gerald Battrick,tennis,Open Era,0.0,0,188,392,0.0,0,0,4,7,0,10,0.5463,0.4589,0.46,0.2124,0.2566,0.47959183673469385,0.5714285714285714,0.0,86.98077865364382,0.0,0.0,0.0,35.135210190024246,0.0,57.14285714285714,0.0,87.80152716864048,0.0,12.78
atp_100141,Zeljko Franulovic,tennis,Open Era,0.0,0,431,753,0.0,0,0,13,20,6,36,0.4623,0.6424,0.4375,0.2392,0.2472,0.5723771580345286,0.65,0.16666666666666666,70.96604606454204,0.0,0.0,0.0,52.205767493417014,0.0,65.0,23.5,71.63567995175508,0.0,15.24
atp_100144,Bob Lutz,tennis,Open Era,0.0,0,478,786,0.0,0,0,11,32,7,49,0.6115,0.5385,0.6641,0.2149,0.2735,0.6081424936386769,0.34375,0.14285714285714285,83.62390065215732,0.0,0.0,0.0,58.78584074587418,0.0,34.375,20.14285714285714,84.41297374785567,0.0,14.36
atp_100148,Ismail El Shafei,tennis,Open Era,0.0,0,256,552,0.0,0,0,2,4,5,24,0.4797,0.4844,0.475,0.1263,0.2616,0.463768115942029,0.5,0.20833333333333334,98.77975355942473,0.0,0.0,0.0,32.223976723782485,0.0,50.0,29.375,99.71183691508732,0.0,14.17
atp_100160,Georges Goven,tennis,Open Era,0.0,0,214,452,0.0,0,0,1,6,2,16,0.4795,0.4601,0.4727,0.2155,0.2544,0.47345132743362833,0.16666666666666666,0.125,97.444377871231,0.0,0.0,0.0,34.00548498750946,0.0,16.666666666666664,17.625,98.36386065433015,0.0,11.35
atp_100161,Jurgen Fassbender,tennis,Open Era,0.0,0,191,369,0.0,0,0,3,7,2,17,0.5068,0.5028,0.4688,0.1734,0.2915,0.5176151761517616,0.42857142857142855,0.11764705882352941,94.57883112510089,0.0,0.0,0.0,42.13070888844351,0.0,42.857142857142854,16.588235294117645,95.47127467869505,0.0,13.77
atp_100162,Brian Fairlie,tennis,Open Era,0.0,0,247,483,0.0,0,0,3,8,0,15,0.5225,0.5148,0.55,0.1468,0.1675,0.5113871635610766,0.375,0.0,95.19563942460492,0.0,0.0,0.0,40.984884911911905,0.0,37.5,0.0,96.09390316633365,0.0,12.49
atp_100169,Ian Fletcher,tennis,Open Era,0.0,0,105,219,0.0,0,0,0,2,0,8,0.4681,0.4082,0.5614,0.219,0.1029,0.4794520547945205,0.0,0.0,79.95565413961498,0.0,0.0,0.0,35.109493238395686,0.0,0.0,0.0,80.7101137503065,0.0,8.35
atp_100171,John Yuill,tennis,Open Era,0.0,0,95,239,0.0,0,0,0,1,0,17,0.377,0.3947,0.4231,0.2011,0.2788,0.39748953974895396,0.0,0.0,93.96210672868544,0.0,0.0,0.0,20.030105785565606,0.0,0.0,0.0,94.84873088585253,0.0,7.69
atp_100173,Andrew Pattison,tennis,Open Era,0.0,0,298,566,0.0,0,0,4,11,6,43,0.5616,0.5194,0.5132,0.2037,0.172,0.5265017667844523,0.36363636363636365,0.13953488372093023,93.16219429320145,0.0,0.0,0.0,43.76565558585189,0.0,36.36363636363637,19.674418604651162,94.04127049605367,0.0,13.55
atp_100174,Manuel Orantes,tennis,Open Era,2.3333333333333335,3,745,1052,0.0,0,4,39,77,17,68,0.5701,0.7656,0.5439,0.2052,0.1367,0.7081749049429658,0.5064935064935064,0.25,68.54733572068392,9.090909090909092,0.0,7.5,77.18971094262974,0.0,50.649350649350644,35.25,69.1941467158321,20.0,21.57
atp_100176,Hans Kary,tennis,Open Era,0.0,0,174,410,0.0,0,0,1,2,0,13,0.4366,0.419,0.28,0.1639,0.2222,0.424390243902439,0.5,0.0,77.72792569869678,0.0,0.0,0.0,24.979272370544606,0.0,50.0,0.0,78.4613645179215,0.0,10.71
atp_100178,Bob Giltinan,tennis,Open Era,0.0,0,107,226,0.0,0,0,2,4,1,9,0.3,0.3684,0.5873,0.2418,0.128,0.47345132743362833,0.5,0.1111111111111111,61.03620053141344,0.0,0.0,0.0,34.00548498750946,0.0,50.0,15.666666666666664,61.612136637328,0.0,11.38
atp_100179,Karl Meiler,tennis,Open Era,0.0,0,264,462,0.0,0,0,4,19,5,21,0.5684,0.5463,0.5577,0.2051,0.3237,0.5714285714285714,0.21052631578947367,0.23809523809523808,97.13064306743726,0.0,0.0,0.0,52.031247409988126,0.0,21.052631578947366,33.57142857142857,98.04716545654706,0.0,14.24
atp_100182,Mike Estep,tennis,Open Era,0.0,0,120,305,0.0,0,0,2,4,1,15,0.4574,0.2174,0.5325,0.1697,0.2558,0.39344262295081966,0.5,0.06666666666666667,57.269478940378406,0.0,0.0,0.0,19.285557788783088,0.0,50.0,9.4,57.80987235283699,0.0,9.37
atp_100185,Patrick Proisy,tennis,Open Era,0.0,0,232,435,0.0,0,0,1,5,2,16,0.451,0.5691,0.5098,0.186,0.2352,0.5333333333333333,0.2,0.125,84.66898562293245,0.0,0.0,0.0,45.022520859484594,0.0,20.0,17.625,85.46792011503456,0.0,11.91
atp_100186,Jeff Borowiak,tennis,Open Era,0.0,1,291,597,0.0,0,0,5,11,10,58,0.4751,0.5163,0.4286,0.2175,0.2631,0.48743718592964824,0.45454545454545453,0.1724137931034483,88.60843264587096,0.0,0.0,2.5,36.578590254041266,0.0,45.45454545454545,24.31034482758621,89.44453966440973,0.0,13.77
atp_100196,Haroon Rahim,tennis,Open Era,0.0,0,149,327,0.0,0,0,2,9,0,14,0.4685,0.3404,0.3784,0.1995,0.1964,0.45565749235474007,0.2222222222222222,0.0,82.9185951409738,0.0,0.0,0.0,30.731791723251472,0.0,22.22222222222222,0.0,83.7010129909974,0.0,9.65
atp_100199,Patrice Dominguez,tennis,Open Era,0.0,0,184,349,0.0,0,0,0,5,0,18,0.4727,0.5053,0.6818,0.2057,0.1072,0.5272206303724928,0.0,0.0,70.79191195574177,0.0,0.0,0.0,43.89791144163875,0.0,0.0,0.0,71.45990271773312,0.0,8.68
atp_100200,Antonio Zugarelli,tennis,Open Era,0.0,0,118,278,0.0,0,0,1,2,3,16,0.2174,0.4863,0.3478,0.1825,0.2751,0.4244604316546763,0.5,0.1875,65.08788443997624,0.0,0.0,0.0,24.992185448063527,0.0,50.0,26.437499999999996,65.70205213685448,0.0,11.26
atp_100201,Syd Ball,tennis,Open Era,0.0,0,127,309,0.0,0,0,0,1,0,12,0.3269,0.25,0.5062,0.194,0.1763,0.4110032362459547,0.0,0.0,65.8677769268744,0.0,0.0,0.0,22.516343125707465,0.0,0.0,0.0,66.48930367031886,0.0,6.24
atp_100203,Phil Dent,tennis,Open Era,0.0,0,423,776,0.0,0,0,3,13,7,50,0.5153,0.537,0.6475,0.1569,0.233,0.5451030927835051,0.23076923076923078,0.14,81.59333150133254,0.0,0.0,0.0,47.18791028021039,0.0,23.076923076923077,19.740000000000002,82.36324419583728,0.0,12.26
atp_100205,Paul Gerken,tennis,Open Era,0.0,0,124,253,0.0,0,0,0,2,1,13,0.5139,0.4578,0.475,0.1747,0.1802,0.4901185770750988,0.0,0.07692307692307693,92.53807109605907,0.0,0.0,0.0,37.07191010851814,0.0,0.0,10.846153846153847,93.41125808758024,0.0,9.85
